fecha,planta,inverter_id,irradiacion_min,irradiacion_mean,irradiacion_max,t_ambiente_min,t_ambiente_mean,t_ambiente_max,t_modulo_min,t_modulo_mean,t_modulo_max,kw_dc_min,kw_dc_mean,kw_dc_max,kw_dc_sum,kw_ac_min,kw_ac_mean,kw_ac_max,kw_ac_sum,eficiencia_min,eficiencia_mean,eficiencia_max,kw_dia_max,kw_total_max
2020-05-30,p1,McdE0feGgRqW7Ca,0.0,0.2278651475883544,1.151102274,21.150111866666663,24.99122322852183,31.278884,19.747505800000003,30.816012287251983,62.91643313333333,0.0,3119.2780878534377,13840.125,299450.69643393,0.0,305.11430431709374,1349.3875,29290.973214441,0.0,5.193382965965255,9.830821664271342,7352.0,7280565.0
2020-05-31,p1,McdE0feGgRqW7Ca,0.0,0.18359852197076534,1.034329982142857,21.98220433333333,25.472599566071427,31.1993794,20.415987200000004,30.16071277490079,58.3018188,0.0,2629.231770825729,13135.85714,252406.24999927,0.0,257.06236979898955,1280.757143,24677.987500703,0.0,5.190708135337448,9.827376050074124,6195.0,7286760.0
2020-06-01,p1,McdE0feGgRqW7Ca,0.0,0.18384629539216754,1.0894755359999997,21.171103933333328,24.779514438438643,29.979579800000003,19.2844768,28.961083133146364,58.597363133333324,0.0,2550.5529514302084,13316.14286,244853.0833373,0.0,249.47907365468748,1298.314286,23949.99107085,0.0,5.18994525259297,9.823762317287368,5992.0,7292752.0
2020-06-02,p1,McdE0feGgRqW7Ca,0.0,0.22378801433646392,0.9342755213333332,21.200297,24.374919994841267,28.011470400000004,19.403820666666665,29.448150874603176,51.1395304,0.0,3248.8813244069793,12320.0,311892.60714307,0.0,317.74492187551044,1201.5625,30503.512500049,0.0,5.188060569377103,9.817889046505387,7607.0,7300359.0
2020-06-03,p1,McdE0feGgRqW7Ca,0.0,0.23081798780294885,1.0191046553333334,21.8627444,24.795672348621554,29.06769213333333,20.341811066666665,29.998062865162908,54.7813884,0.0,3302.130075074632,13235.42857,313702.35713209,0.0,322.9298120345684,1291.114286,30678.332143284,0.0,5.14269029539462,9.831898165481093,8010.0,7308369.0
2020-06-04,p1,McdE0feGgRqW7Ca,0.0,0.271109609181023,1.0396661320000002,21.7417174,25.315716867817898,30.470314466666665,19.176412,31.726189612401882,57.810960066666674,0.0,3771.362048698791,13187.0,343193.94643159,0.0,368.6809261991978,1285.75,33549.964284127,0.0,5.475125579840238,9.825575136542252,8391.714286,7316761.0
2020-06-05,p1,McdE0feGgRqW7Ca,0.0,0.2415901998942733,1.0468158086666666,21.4732484,24.87062225967262,29.9443218,19.1575074,30.58256465674603,60.75704953333334,0.0,3358.3145462364587,13595.25,322398.1964387,0.0,328.36724330552084,1325.5375,31523.25535733,0.0,5.192006060071991,9.829315709551269,7920.0,7324681.0
2020-06-06,p1,McdE0feGgRqW7Ca,0.0,0.2144602241520921,0.9654513833333332,20.398504866666663,24.283287114233385,30.398728400000003,18.140415466666663,29.1381240266876,55.526068,0.0,2893.0594585065937,12369.71429,263268.4107241,0.0,282.8703689220879,1206.814286,25741.20357191,0.0,5.258665682219504,9.827015365121351,6479.0,7331160.0
2020-06-07,p1,McdE0feGgRqW7Ca,0.0,0.2541913838844408,1.093312369333333,21.831136,25.01608981106151,30.526469571428567,20.094527266666667,31.49789223799603,59.98777086666667,0.0,2995.109002976354,14091.71429,287530.46428573,0.0,292.79613094125,1373.928571,28108.42857036,0.0,4.885216311532175,9.830872925622886,7042.0,7338202.0
2020-06-08,p1,McdE0feGgRqW7Ca,0.0,0.26370340329042086,0.9226384173333332,21.456706357142856,25.441268369455887,31.104663,19.744277,31.62192260695208,53.77259313333333,0.0,3597.6896081025,12575.625,345378.20237784,0.0,351.55976561568747,1226.125,33749.737499106,0.0,5.18852553749476,9.831979525981975,8580.0,7346782.0
2020-06-09,p1,McdE0feGgRqW7Ca,0.0,0.25786118042088196,0.9500225986666668,21.082100399999995,25.545735575347223,31.37843957142857,18.921358066666667,31.51574414975198,59.80717471428572,0.0,3492.488839325417,12892.14286,335278.92857524,0.0,341.4185639863229,1257.4,32776.182142687,0.0,5.190406061727086,9.8283668976818,8235.0,7355017.0
2020-06-10,p1,McdE0feGgRqW7Ca,0.0,0.20033637486222608,1.0311831480000002,21.767089866666662,24.75246802832341,31.511543666666668,19.202215400000007,29.202542299702383,54.68991706666667,0.0,2795.8154763135412,13492.71429,268398.2857261,0.0,273.53358259375,1315.585714,26259.223929,0.0,5.092777432983714,9.828865441258715,6606.0,7361623.0
2020-06-11,p1,McdE0feGgRqW7Ca,0.0,0.16180943378463064,0.702585196,21.11148893333333,24.40341033864087,28.91200753333333,19.4949688,27.880257155753966,46.4054178,0.0,2439.0152529666666,10245.5,234145.4642848,0.0,238.85969121959374,1000.8875,22930.530357081,0.0,5.092540277691531,9.830878116218345,5750.0,7367373.0
2020-06-12,p1,McdE0feGgRqW7Ca,0.0,0.16980782353663193,0.7228255413333333,20.751308333333327,24.07237888938492,28.47677,19.3403564,27.585833759325396,47.15762106666666,0.0,2539.3643973427083,10813.14286,243778.9821449,0.0,248.58030134510417,1056.271429,23863.70892913,0.0,5.090784448170426,9.82724851143842,5955.0,7373328.0
2020-06-13,p1,McdE0feGgRqW7Ca,0.0,0.2644724434009737,1.0166871813333331,21.14960933333333,24.566728890724207,30.0071574,18.49177971428572,30.48102565704365,54.930332333333325,0.0,3684.0065103628126,13485.85714,353664.62499483,0.0,359.91004464755207,1314.9,34551.364286165,0.0,5.186359846950576,9.828629458377211,8595.0,7381923.0
2020-06-14,p1,McdE0feGgRqW7Ca,0.0,0.22008563877067855,1.2216518466666668,22.1761332,24.41289140282738,28.22232285714286,20.17767333333333,29.421707483829366,59.386079333333335,0.0,3180.0561757190626,14418.42857,305285.39286903,0.0,311.2394159290521,1405.8,29878.983929189002,0.0,5.1945476613131,10.133627504761904,7435.0,7389358.0
2020-06-15,p1,McdE0feGgRqW7Ca,0.0,0.2059250594729363,0.888736286,21.424306066666663,24.827413599355157,29.107385266666668,19.826896066666663,29.927816727579366,50.65149946666666,0.0,2970.946986668021,12431.42857,285210.91072013,0.0,290.6297247075,1212.785714,27900.45357192,0.0,5.1926838386353795,9.82971654033849,6872.0,7396230.0
2020-06-16,p1,McdE0feGgRqW7Ca,0.0,0.1872825571132615,0.9182852226666663,22.399773714285715,24.928929419444444,29.282915285714285,20.536962866666663,29.555567136954366,53.25080986666667,0.0,2705.7732514569793,12351.0,259754.23213987,0.0,264.85022321159374,1205.042857,25425.621428313,0.0,5.194182388791146,9.831189365371923,6365.0,7402595.0
2020-06-17,p1,McdE0feGgRqW7Ca,0.0,0.18015652593227532,1.0312303086666668,21.69549992857143,24.273243578080784,29.11126313333333,20.4279724,28.52297388793901,53.773537133333335,0.0,2620.895668733298,13802.71429,246364.19286093,0.0,256.4618009191064,1345.771429,24107.409286396,0.0,5.095601701706563,9.830238725171986,5992.0,7408587.0
2020-05-15,p1,VHMLBKoKgIrUVDU,0.0,0.22662838396760315,0.8936614913333333,22.057079933333338,27.775295141418106,34.430942666666674,20.632086200000003,33.67864309541252,55.030613,0.0,3033.0525085154763,11439.875,254776.4107153,0.0,296.92210883952384,1116.5125,24941.45714252,0.0,5.705884145273927,9.826658943812124,6258.0,7212666.0
2020-05-16,p1,VHMLBKoKgIrUVDU,0.0,0.2119510247961668,0.8122406413333334,21.496287,26.78053837288961,32.52414946666667,19.59269193333333,31.85885105854978,54.23274553333334,0.0,3112.5450486597724,11725.375,273903.96428206,0.0,304.6315543804091,1143.85,26807.576785476,0.0,5.554816601730007,9.830879136900423,6714.0,7219380.0
2020-05-17,p1,VHMLBKoKgIrUVDU,0.0,0.23886852248987903,0.997903636,21.209418285714285,26.686726958971974,35.25248613333334,20.37712092857143,32.74043509285094,63.145581571428565,0.0,3295.710503566667,12804.0,316388.20834240003,0.0,322.22238343322914,1248.3875,30933.34880959,0.0,4.986989396823398,9.821976438033941,7717.0,7227097.0
2020-05-18,p1,VHMLBKoKgIrUVDU,0.0,0.15902588630644313,0.97148052,20.961525466666664,23.85093750987103,28.367100066666666,19.47753106666667,27.814343825347223,53.9367392,0.0,2320.4237350878125,13382.75,222760.67856843,0.0,227.0761346688125,1304.825,21799.308928206,0.0,5.090717776382526,9.828004117275956,5457.0,7232554.0
2020-05-19,p1,VHMLBKoKgIrUVDU,0.0,0.19403076874444472,0.835832152,22.388783866666664,25.338020985227853,30.368632,20.06214393333333,29.72516349473886,51.84774173333333,0.0,2728.9975039032256,11623.75,253796.767863,0.0,267.08168202763443,1134.7,24838.59642857,0.0,4.628095643646555,9.82810336833456,6988.0,7239542.0
2020-05-20,p1,VHMLBKoKgIrUVDU,0.0,0.24007292401894356,0.9751613035714286,21.3480144,25.150683117720437,31.52517981818181,18.492340066666667,29.783704109723175,59.367140466666655,0.0,3295.017073992105,13065.25,250421.2976234,0.0,321.80259241263155,1273.8625,24456.99702336,0.0,4.493134207427028,9.82914731124206,8982.0,7248524.0
2020-05-21,p1,VHMLBKoKgIrUVDU,0.0,0.40611383615905505,1.0389913628571428,23.530553636363635,28.11665486343484,32.33336766666667,21.126922666666665,39.60807046959248,61.4558144,0.0,5356.598337579311,13723.125,310682.7035796,0.0,523.4994827568966,1338.0125,30362.9699999,0.0,7.074453564165073,9.831056945982859,7837.0,7256361.0
2020-05-22,p1,VHMLBKoKgIrUVDU,0.0,0.23040752609618073,1.0477749826666665,21.5649028,26.526702964037696,33.00463246666666,20.2063374,32.47888503784722,62.21209042857143,0.0,3136.317088265625,13937.25,301086.4404735,0.0,306.5637504183333,1358.875,29430.12004016,0.0,5.088034329855916,9.832708895610034,7360.0,7263721.0
2020-05-23,p1,VHMLBKoKgIrUVDU,0.0,0.2933331639016568,1.112296618,21.45861,26.89511797894596,33.424020071428565,20.320503666666664,34.95697619162654,65.54571366666664,0.0,3956.9434992505617,13431.625,352167.9714333,0.0,386.7799398108989,1309.5625,34423.41464317,0.0,5.271341579969045,9.828689686889204,8611.0,7272332.0
2020-05-24,p1,VHMLBKoKgIrUVDU,0.0,0.25976229410688295,0.9758267626666666,23.151116866666666,27.625116263144843,33.78651526666667,20.093800666666667,33.978544399454364,61.743723933333335,0.0,3482.1748511562496,12858.0,334288.785711,0.0,340.28988094770835,1253.657143,32667.82857098,0.0,5.189188746745182,9.828815975893416,8180.0,7280512.0
2020-05-25,p1,VHMLBKoKgIrUVDU,0.0,0.28969636196959914,0.970586436,22.384967,27.29977660905619,34.7056704,19.720330800000003,34.8209145997623,60.86849728571429,0.0,3928.6363980244682,12816.28571,369291.8214143,0.0,383.7023556439362,1249.571429,36068.02143053,0.0,5.189928164698943,9.823899994056058,9013.0,7289525.0
2020-05-26,p1,VHMLBKoKgIrUVDU,0.0,0.2526102997961029,1.0541559813333337,21.066817333333333,26.904454978670632,33.488021,18.7768678,33.47315381498016,61.56432686666666,0.0,3451.8344494125,13057.57143,331376.1071436,0.0,337.40879836760416,1273.114286,32391.24464329,0.0,5.086741234867358,9.830370580082562,8090.0,7297615.0
2020-05-27,p1,VHMLBKoKgIrUVDU,0.0,0.21393298177893408,1.0365607706666664,22.825628666666667,26.835469128621032,32.97901057142858,20.5220438,32.42028754332011,62.420866,0.0,2893.015624944792,12717.625,277729.4999947,0.0,283.01309523291667,1240.2625,27169.25714236,0.0,5.190880636072319,9.824317399897518,6763.0,7304378.0
2020-05-28,p1,VHMLBKoKgIrUVDU,0.0,0.2892487116306812,1.0637222583333332,20.613987769230768,27.13662862378917,33.757623499999994,19.201869428571428,34.38193792589947,61.48070286666666,0.0,3871.95686501,13547.6,348476.1178509,0.0,378.3787420606667,1320.86,34054.08678546,0.0,5.533574209073497,9.828390081096595,8509.0,7312887.0
2020-05-29,p1,VHMLBKoKgIrUVDU,0.0,0.34923466537197584,1.0518955426666667,20.838399333333328,27.030236130918848,32.46573564285715,20.166653916666665,38.14349369849095,63.19209206666668,0.0,4719.2506707605635,13236.57143,335066.797624,0.0,461.2651073328169,1290.571429,32749.82262063,0.0,6.744968117278928,9.828636430353734,8172.0,7321059.0
2020-05-30,p1,VHMLBKoKgIrUVDU,0.0,0.2278651475883544,1.151102274,21.150111866666663,24.99122322852183,31.278884,19.747505800000003,30.816012287251983,62.91643313333333,0.0,3093.7633928472915,13364.5,297001.28571334,0.0,302.61047247235416,1303.4,29050.605357346,0.0,5.192302055477449,9.830387685290765,7270.0,7328329.0
2020-05-31,p1,VHMLBKoKgIrUVDU,0.0,0.18359852197076534,1.034329982142857,21.98220433333333,25.472599566071427,31.1993794,20.415987200000004,30.16071277490079,58.3018188,0.0,2619.3411457615625,13596.85714,251456.74999311,0.0,256.09127604146875,1325.7,24584.762499981,0.0,5.190597259544757,9.829906870497277,6076.0,7334405.0
2020-06-01,p1,VHMLBKoKgIrUVDU,0.0,0.18384629539216754,1.0894755359999997,21.171103933333328,24.779514438438643,29.979579800000003,19.2844768,28.961083133146364,58.597363133333324,0.0,2507.6595981378127,12896.875,240735.32142123,0.0,245.30092384788543,1257.8125,23548.888689397,0.0,5.190510446635225,9.825532849059499,5909.0,7340314.0
2020-06-02,p1,VHMLBKoKgIrUVDU,0.0,0.2307057219706878,0.9342755213333332,21.200297,24.370138532974913,28.011470400000004,19.403820666666665,29.63987072729135,51.1395304,0.0,3269.126919987419,13497.28571,304028.80355883,0.0,319.73492704039785,1316.0,29735.348214757,0.0,5.14845885312011,9.819726555891203,7428.666667,7347744.0
2020-06-03,p1,VHMLBKoKgIrUVDU,0.0,0.23081798780294885,1.0191046553333334,21.8627444,24.795672348621554,29.06769213333333,20.341811066666665,29.998062865162908,54.7813884,0.0,3250.866917302211,13233.42857,308832.35714371,0.0,317.8976378532316,1290.571429,30200.275596057,0.0,5.142431740411149,9.831029833965198,7917.0,7355661.0
2020-06-04,p1,VHMLBKoKgIrUVDU,0.0,0.25698931703617806,1.0396661320000002,21.7417174,25.286175785317457,30.470314466666665,19.176412,31.22162463467262,57.810960066666674,0.0,3481.2033110178127,13365.75,334195.51785771,0.0,340.37674851270833,1303.1625,32676.16785722,0.0,5.190674593696985,9.82816825332523,8160.0,7363821.0
2020-06-05,p1,VHMLBKoKgIrUVDU,0.0,0.25209271456429605,1.0468158086666666,21.4732484,24.856904255745338,29.9443218,19.1575074,30.91602140341615,60.75704953333334,0.0,3434.518245498913,13441.14286,315975.6785859,0.0,335.8222243786957,1310.485714,30895.64464284,0.0,5.417628106596998,9.828363914748792,7732.5,7371554.0
2020-06-06,p1,VHMLBKoKgIrUVDU,0.0,0.20340497899476784,0.9654513833333332,20.398504866666663,24.24735462703373,30.398728400000003,18.140415466666663,28.802772219047622,55.526068,0.0,2762.716331785417,13806.28571,265220.7678514,0.0,270.085807290625,1346.128571,25928.2374999,0.0,5.0849932709466685,9.82468032660607,6435.0,7377989.0
2020-06-07,p1,VHMLBKoKgIrUVDU,0.0,0.2541913838844408,1.093312369333333,21.831136,25.01608981106151,30.526469571428567,20.094527266666667,31.49789223799603,59.98777086666667,0.0,3502.6110490219794,13505.28571,336250.66070611,0.0,342.3271763441562,1316.942857,32863.408929039,0.0,5.190507263760515,9.831013917322359,8219.0,7386208.0
2020-06-08,p1,VHMLBKoKgIrUVDU,0.0,0.26370340329042086,0.9226384173333332,21.456706357142856,25.441268369455887,31.104663,19.744277,31.62192260695208,53.77259313333333,0.0,3605.7585565010418,13135.125,346152.8214241,0.0,352.3651264867604,1280.65,33827.052142729,0.0,5.188359427642747,9.830660495820327,8488.0,7394696.0
2020-06-09,p1,VHMLBKoKgIrUVDU,0.0,0.25786118042088196,0.9500225986666668,21.082100399999995,25.545735575347223,31.37843957142857,18.921358066666667,31.51574414975198,59.80717471428572,0.0,3464.7072173243746,12873.14286,332611.89286314,0.0,338.7222842324583,1255.514286,32517.339286316,0.0,5.190718609797853,9.82946641025261,8120.0,7402816.0
2020-06-10,p1,VHMLBKoKgIrUVDU,0.0,0.20033637486222608,1.0311831480000002,21.767089866666662,24.75246802832341,31.511543666666668,19.202215400000007,29.202542299702383,54.68991706666667,0.0,2732.7562871947916,12704.85714,262344.6035707,0.0,267.41120536479167,1239.171429,25671.47571502,0.0,5.09330840008509,9.829621302606618,6479.0,7409295.0
2020-06-11,p1,VHMLBKoKgIrUVDU,0.0,0.16180943378463064,0.702585196,21.11148893333333,24.40341033864087,28.91200753333333,19.4949688,27.880257155753966,46.4054178,0.0,2440.368117592708,10979.875,234275.3392889,0.0,238.98111979510418,1072.2375,22942.18750033,0.0,5.092613171459158,9.830738818061496,5716.0,7415011.0
2020-06-12,p1,VHMLBKoKgIrUVDU,0.0,0.16980782353663193,0.7228255413333333,20.751308333333327,24.07237888938492,28.47677,19.3403564,27.585833759325396,47.15762106666666,0.0,2509.3822544416666,10274.0,240900.6964264,0.0,245.6598772353125,1003.8625,23583.34821459,0.0,5.090866042197226,9.829684644398647,5903.0,7420914.0
2020-06-13,p1,VHMLBKoKgIrUVDU,0.0,0.2644724434009737,1.0166871813333331,21.14960933333333,24.566728890724207,30.0071574,18.49177971428572,30.48102565704365,54.930332333333325,0.0,3700.2447915851044,13252.14286,355223.49999217,0.0,361.546688979375,1292.085714,34708.48214202,0.0,5.1864946739874584,9.830549797655669,8652.0,7429566.0
2020-06-14,p1,VHMLBKoKgIrUVDU,0.0,0.22008563877067855,1.2216518466666668,22.1761332,24.41289140282738,28.22232285714286,20.17767333333333,29.421707483829366,59.386079333333335,0.0,3206.336681611458,14299.85714,307808.3214347,0.0,313.779929319375,1394.214286,30122.87321466,0.0,5.193621112156152,10.13203573157092,7489.0,7437055.0
2020-06-15,p1,VHMLBKoKgIrUVDU,0.0,0.2059250594729363,0.888736286,21.424306066666663,24.827413599355157,29.107385266666668,19.826896066666663,29.927816727579366,50.65149946666666,0.0,2971.5104166655206,12495.85714,285264.99999989,0.0,290.6834263448542,1218.757143,27905.608929106,0.0,5.192694194322445,9.83094822921997,6814.0,7443869.0
2020-06-16,p1,VHMLBKoKgIrUVDU,0.0,0.1872825571132615,0.9182852226666663,22.399773714285715,24.928929419444444,29.282915285714285,20.536962866666663,29.555567136954366,53.25080986666667,0.0,2697.5174850940625,11984.28571,258961.67856903,0.0,264.0387462893854,1169.214286,25347.719643781,0.0,5.093349304711173,9.82462129209197,6332.0,7450201.0
2020-06-17,p1,VHMLBKoKgIrUVDU,0.0,0.18015652593227532,1.0312303086666668,21.69549992857143,24.273243578080784,29.11126313333333,20.4279724,28.52297388793901,53.773537133333335,0.0,2636.1357523506385,13754.85714,247796.76072096,0.0,257.93110183334045,1341.114286,24245.523572334,0.0,4.991718115441027,9.830027179039792,6007.0,7456208.0
2020-05-15,p1,WRmjgnKYAwPKWDb,0.0,0.22662838396760315,0.8936614913333333,22.057079933333338,27.775295141418106,34.430942666666674,20.632086200000003,33.67864309541252,55.030613,0.0,2998.7642432257144,11913.71429,251896.19643096,0.0,293.5475127510595,1162.257143,24657.991071089,0.0,5.820151637359262,9.825627829015385,6142.0,7034815.0
2020-05-16,p1,WRmjgnKYAwPKWDb,0.0,0.2119510247961668,0.8122406413333334,21.496287,26.78053837288961,32.52414946666667,19.59269193333333,31.85885105854978,54.23274553333334,0.0,3072.1603084897724,11544.0,270350.1071471,0.0,300.691254055,1125.942857,26460.83035684,0.0,5.554788522759604,9.831939834873827,6615.0,7041430.0
2020-05-17,p1,WRmjgnKYAwPKWDb,0.0,0.23886852248987903,0.997903636,21.209418285714285,26.686726958971974,35.25248613333334,20.37712092857143,32.74043509285094,63.145581571428565,0.0,3287.251860023958,13042.57143,315576.1785623,0.0,321.3857700938542,1272.042857,30853.033929010002,0.0,4.986757303652861,9.820630861040067,7674.0,7049104.0
2020-05-18,p1,WRmjgnKYAwPKWDb,0.0,0.15902588630644313,0.97148052,20.961525466666664,23.85093750987103,28.367100066666666,19.47753106666667,27.814343825347223,53.9367392,0.0,2275.0063244083335,13046.75,218400.6071432,0.0,222.63331472739583,1272.05,21372.79821383,0.0,5.090289319175585,9.829134868643209,5348.0,7054452.0
2020-05-19,p1,WRmjgnKYAwPKWDb,0.0,0.2152948160301472,0.835832152,22.388783866666664,25.325138661573234,30.368632,20.06214393333333,30.282051117374923,51.84774173333333,0.0,2865.2158680303796,10948.75,226352.0535744,0.0,280.4457429193671,1068.95,22155.21369063,0.0,4.706881515827841,9.827652240520873,6417.5,7060932.0
2020-05-20,p1,WRmjgnKYAwPKWDb,0.0,0.24007292401894356,0.9751613035714286,21.3480144,25.150683117720437,31.52517981818181,18.492340066666667,29.783704109723175,59.367140466666655,0.0,3232.763439774211,12787.85714,245690.02142284001,0.0,315.78459585560523,1246.814286,23999.629285026,0.0,4.493591645891265,9.829029455500276,8793.0,7069725.0
2020-05-21,p1,WRmjgnKYAwPKWDb,0.0,0.4130623089702666,1.0389913628571428,23.530553636363635,28.12406703647756,32.33336766666667,21.126922666666665,39.842043594790006,61.4558144,0.0,5310.06368002807,13109.25,302673.6297616,0.0,519.0576775194737,1278.1375,29586.28761861,0.0,7.1998734919322676,9.82816374299264,7629.75,7077358.0
2020-05-22,p1,WRmjgnKYAwPKWDb,0.0,0.23040752609618073,1.0477749826666665,21.5649028,26.526702964037696,33.00463246666666,20.2063374,32.47888503784722,62.21209042857143,0.0,3079.2535342135416,13515.375,295608.3392845,0.0,301.0218192072917,1317.7375,28898.0946439,0.0,5.0883791439984165,9.83332602394842,7237.0,7084595.0
2020-05-23,p1,WRmjgnKYAwPKWDb,0.0,0.2933331639016568,1.112296618,21.45861,26.89511797894596,33.424020071428565,20.320503666666664,34.95697619162654,65.54571366666664,0.0,3887.8356740685394,13201.57143,346017.3749921,0.0,380.04468297741573,1287.128571,33823.97678499,0.0,5.271499378088164,9.829235270559462,8431.0,7093026.0
2020-05-24,p1,WRmjgnKYAwPKWDb,0.0,0.25976229410688295,0.9758267626666666,23.151116866666666,27.625116263144843,33.78651526666667,20.093800666666667,33.978544399454364,61.743723933333335,0.0,3412.2965028635413,12617.0,327580.4642749,0.0,333.47905507,1230.1375,32013.98928672,0.0,5.189327329613233,9.82816598291748,8091.0,7101117.0
2020-05-25,p1,WRmjgnKYAwPKWDb,0.0,0.28969636196959914,0.970586436,22.384967,27.29977660905619,34.7056704,19.720330800000003,34.8209145997623,60.86849728571429,0.0,3872.0390703244684,12537.85714,363971.6726105,0.0,378.2337639277021,1222.457143,35553.973809204,0.0,5.190745811807493,9.81455698077436,8879.0,7109996.0
2020-05-26,p1,WRmjgnKYAwPKWDb,0.0,0.2526102997961029,1.0541559813333337,21.066817333333333,26.904454978670632,33.488021,18.7768678,33.47315381498016,61.56432686666666,0.0,3342.0178572125,12429.0,320833.7142924,0.0,326.7383928567709,1211.842857,31366.885714250002,0.0,5.087087301158092,9.829128520511567,7884.0,7117880.0
2020-05-27,p1,WRmjgnKYAwPKWDb,0.0,0.21393298177893408,1.0365607706666664,22.825628666666667,26.835469128621032,32.97901057142858,20.5220438,32.42028754332011,62.420866,0.0,2820.4516368864583,12851.28571,270763.3571411,0.0,276.0039025297917,1252.957143,26496.37464286,0.0,5.092215127551521,9.821776356888252,6658.0,7124538.0
2020-05-28,p1,WRmjgnKYAwPKWDb,0.0,0.2892487116306812,1.0637222583333332,20.613987769230768,27.13662862378917,33.757623499999994,19.201869428571428,34.38193792589947,61.48070286666666,0.0,3769.767923161778,13077.125,339279.11308456,0.0,368.43695106065553,1275.0125,33159.325595459,0.0,5.534567077513013,9.827994853389315,8323.0,7132861.0
2020-05-29,p1,WRmjgnKYAwPKWDb,0.0,0.34923466537197584,1.0518955426666667,20.838399333333328,27.030236130918848,32.46573564285715,20.166653916666665,38.14349369849095,63.19209206666668,0.0,4620.151156795774,12707.25,328030.7321325,0.0,451.63017271070424,1239.275,32065.74226246,0.0,6.745197688479426,9.830991736769876,8038.0,7140899.0
2020-05-30,p1,WRmjgnKYAwPKWDb,0.0,0.2278651475883544,1.151102274,21.150111866666663,24.99122322852183,31.278884,19.747505800000003,30.816012287251983,62.91643313333333,0.0,3032.004278257708,13228.5,291072.41071274,0.0,296.59568453440625,1290.0875,28473.185715303,0.0,5.192653925883912,9.829852432055072,7130.0,7148029.0
2020-05-31,p1,WRmjgnKYAwPKWDb,0.0,0.18359852197076534,1.034329982142857,21.98220433333333,25.472599566071427,31.1993794,20.415987200000004,30.16071277490079,58.3018188,0.0,2505.4702380571875,13305.57143,240525.14285349,0.0,245.02193079985418,1297.285714,23522.105356786,0.0,5.1920725259770455,9.828072877840054,5837.0,7153866.0
2020-06-01,p1,WRmjgnKYAwPKWDb,0.0,0.18384629539216754,1.0894755359999997,21.171103933333328,24.779514438438643,29.979579800000003,19.2844768,28.961083133146364,58.597363133333324,0.0,2485.3165302552084,13638.875,238590.3869045,0.0,243.12038690145835,1329.8125,23339.55714254,0.0,5.189655584885519,9.827608939284065,5834.0,7159700.0
2020-06-02,p1,WRmjgnKYAwPKWDb,0.0,0.2307057219706878,0.9342755213333332,21.200297,24.370138532974913,28.011470400000004,19.403820666666665,29.63987072729135,51.1395304,0.0,3162.526561705376,13171.28571,294114.9702386,0.0,309.35353942784946,1284.585714,28769.87916679,0.0,5.149016410570772,9.82312196009635,7216.0,7166917.0
2020-06-03,p1,WRmjgnKYAwPKWDb,0.0,0.23081798780294885,1.0191046553333334,21.8627444,24.795672348621554,29.06769213333333,20.341811066666665,29.998062865162908,54.7813884,0.0,3165.188596463263,13441.85714,300692.91666401,0.0,309.57796365790523,1310.571429,29409.906547501,0.0,5.142653233548881,9.832173557101923,7710.0,7174627.0
2020-06-04,p1,WRmjgnKYAwPKWDb,0.0,0.25698931703617806,1.0396661320000002,21.7417174,25.286175785317457,30.470314466666665,19.176412,31.22162463467262,57.810960066666674,0.0,3449.087983586771,13574.25,331112.44642433,0.0,337.22847842660417,1323.475,32373.933928954,0.0,5.192019768682962,9.830581789344675,8038.0,7182665.0
2020-06-05,p1,WRmjgnKYAwPKWDb,0.0,0.25209271456429605,1.0468158086666666,21.4732484,24.856904255745338,29.9443218,19.1575074,30.91602140341615,60.75704953333334,0.0,3418.1855590358696,13209.42857,314473.0714313,0.0,334.2423136676087,1288.257143,30750.29285742,0.0,5.417968157921925,9.828256136948836,7604.5,7190270.0
2020-06-06,p1,WRmjgnKYAwPKWDb,0.0,0.20340497899476784,0.9654513833333332,20.398504866666663,24.24735462703373,30.398728400000003,18.140415466666663,28.802772219047622,55.526068,0.0,2712.1471354208334,12645.42857,260366.1250004,0.0,265.17622767874997,1233.385714,25456.91785716,0.0,5.085343613594319,9.825101071812922,6341.0,7196611.0
2020-06-07,p1,WRmjgnKYAwPKWDb,0.0,0.2541913838844408,1.093312369333333,21.831136,25.01608981106151,30.526469571428567,20.094527266666667,31.49789223799603,59.98777086666667,0.0,3472.9856770072915,13036.85714,333406.6249927,0.0,339.4164062498021,1271.814286,32583.974999981,0.0,5.189914488861501,9.829573121267297,8071.0,7204682.0
2020-06-08,p1,WRmjgnKYAwPKWDb,0.0,0.26370340329042086,0.9226384173333332,21.456706357142856,25.441268369455887,31.104663,19.744277,31.62192260695208,53.77259313333333,0.0,3557.556138265625,12201.875,341525.3892735,0.0,347.6743092780312,1190.05,33376.733690691,0.0,5.188643111528944,9.831121833513306,8319.0,7213001.0
2020-06-09,p1,WRmjgnKYAwPKWDb,0.0,0.25786118042088196,0.9500225986666668,21.082100399999995,25.545735575347223,31.37843957142857,18.921358066666667,31.51574414975198,59.80717471428572,0.0,3402.6878720615623,12706.28571,326658.03571791,0.0,332.67788319225,1238.857143,31937.076786456,0.0,5.191358368189095,9.825676526117054,7977.0,7220978.0
